T	H2O_370	H2O_470	H2O_63	H2O_des	H2O_ads	NH3_33	NH3_30	NH3_46	NH3_ads	CH3OH_309	CH3OH_46	CH3OH_375	CH3OH_ads	H2O_qrrho_370	H2O_qrrho_470	H2O_qrrho_63	H2O_qrrho_des	H2O_qrrho_ads	NH3_qrrho_33	NH3_qrrho_30	NH3_qrrho_46	NH3_qrrho_ads	CH3OH_qrrho_309	CH3OH_qrrho_46	CH3OH_qrrho_375	CH3OH_qrrho_ads	H2O_diff_370	H2O_diff_470	H2O_diff_63	H2O_diff_des	H2O_diff_ads	NH3_diff_33	NH3_diff_30	NH3_diff_46	NH3_diff_ads	CH3OH_diff_309	CH3OH_diff_46	CH3OH_diff_375	CH3OH_diff_ads
147.0	2.914324327515395	3.1844697452451793	4.334115437679909	4.5732222882302676	3.0924769860639483	1.2385935735204416	2.289720098510694	2.8144969449935484	2.713825241118924	2.3623052277650527	1.8296249897711858	1.907578528834195	1.391967788232547	3.128576666741946	3.4167248377144546	4.242479819082872	4.488432460386958	3.3687718496192804	2.106956608966998	2.858657870776902	3.166968534376629	3.1245384161957173	2.3622179317215535	2.05115111809761	2.0774527556510485	2.0614509212925665	0.21425233922655096	0.23225509246927523	-0.09163561859703684	-0.08478982784330924	0.27629486355533217	0.8683630354465564	0.5689377722662083	0.35247158938308054	0.4107131750767934	-8.729604349921871e-05	0.22152612832642404	0.16987422681685338	0.6694831330600195
148.0	2.9216421068435627	3.1954055245184785	4.3544464656252595	4.598481220200072	3.103040201718053	1.2330050293063382	2.295061024568402	2.8236817304367525	2.7209385657747243	2.3638640901396535	1.8310805068627714	1.9087683207279342	1.3909623503796675	3.1403461975255516	3.431677145275173	4.261956045021704	4.512853306120317	3.3829302155954624	2.1112361963750077	2.870264781271005	3.181185323097533	3.1361146767867156	2.3669001533309055	2.0597211526381933	2.0850556580931974	2.0699478229480386	0.21870409068198882	0.2362716207566944	-0.09249042060355528	-0.08562791407975467	0.2798900138774094	0.8782311670686695	0.5752037567026029	0.35750359266078036	0.41517611101199137	0.0030360631912520475	0.22864064577542198	0.17628733736526314	0.678985472568371
149.0	2.9288304466604407	3.206249344633208	4.374640048309929	4.623666413219698	3.113512807803569	1.2273119545036435	2.3003173873941813	2.832781497145345	2.7279627323762936	2.3653474650882584	1.8325185273778892	1.909931752958193	1.3899443835490741	3.1519942862638404	3.4465431727425875	4.281296498859081	4.537201572321254	3.397002824993243	2.1154200027260535	2.8817943090105578	3.1953240748189833	3.1476067408687127	2.3715197725096684	2.068290499040521	2.09264871932596	2.078444474718167	0.2231638396033997	0.2402938281093796	-0.09334354945084744	-0.08646484089844364	0.28349001718967415	0.88810804822241	0.5814769216163764	0.3625425776736382	0.4196440084924191	0.0061723074214099505	0.23577197166263186	0.18271696636776724	0.688500091169093
150.0	2.935890255523197	3.2170019742762603	4.394696493404123	4.64877828467817	3.123895363489699	1.2215153938998542	2.3054897864417425	2.8417967538289526	2.734898739163339	2.3667561672122477	1.833939072870269	1.9110692181752365	1.3889141764427153	3.1635216990570365	3.4613235904275355	4.30050146949691	4.561477663308975	3.410990156896969	2.119508918701009	2.8932469267151903	3.20938517371716	3.1590155265400925	2.376077376106248	2.0768588642018404	2.1002320249175943	2.086940938479164	0.22763144353383957	0.24432161615127512	-0.09419502390721224	-0.08730062136919514	0.2870947934072703	0.897993524801155	0.5877571402734478	0.36758841988820734	0.42411678737675373	0.009321208894000232	0.2429197913315715	0.18916280674235786	0.6980267620364486
151.0	2.9428224398691425	3.2276641623673816	4.4146161119114895	4.67381723580722	3.134188409332693	1.2156163811822251	2.3105788091270325	2.8507279977923057	2.741747562166551	2.3680909869755986	1.83534214637921	1.9121810858068242	1.38787198759018	3.1749292032318754	3.4760190510956983	4.319571249335332	4.585681967352371	3.4248926734523755	2.123503827404355	2.904623097967879	3.2233689954625087	3.170341931306843	2.3805735319719146	2.085425944133923	2.107805644604281	2.095437251340967	0.23210676336273295	0.24835488872831668	-0.09504486257615774	-0.08813526845484887	0.2907042641196824	0.90788744622213	0.5940442888408466	0.372640997670203	0.42859436914029203	0.012482544996315958	0.250083797754713	0.19562455879745677	0.7075652637507872
152.0	2.949627903700118	3.2382366384077974	4.434399218107889	4.6987836518232	3.1443924678193094	1.2096159390535428	2.3155850311062176	2.8595757152073604	2.748510155534384	2.3693526915721823	1.8367277335059944	1.9132677029214227	1.3868180464910447	3.1862175669282964	3.4906301902541577	4.338506134214972	4.609814856814695	3.4387108203687484	2.127405604381562	2.915923277412136	3.237275907409118	3.1815868323716154	2.3850087896904624	2.093991424815827	2.115369632938237	2.103933426634108	0.23658966322817854	0.25239355184636025	-0.09589308389291684	-0.08896879500850474	0.29431835254943906	0.9177896653280193	0.6003382463059186	0.37770019220175755	0.4330766768372314	0.01565609811828006	0.2572636913098325	0.20210193001681453	0.7171153801430634
153.0	2.9563075482817096	3.2487201128344063	4.454046129481726	4.723677902085778	3.1545080439054614	1.203515079348164	2.32050901655236	2.8683403813844963	2.755187451866152	2.37054202576362	1.8380958034466266	1.914329395064649	1.3857525547308667	3.197387558704496	3.505157626445679	4.357306423360422	4.633876688314689	3.452445027417393	2.1312151176401697	2.9271479109505334	3.251106268785912	3.192751086930026	2.3893836812825535	2.1025549830106574	2.1229240299162386	2.112429454875371	0.24108001042278637	0.25643751361127265	-0.096739706121304	-0.0898012137710893	0.29793698351193143	0.9277000382920058	0.6066388943981735	0.3827658874014155	0.4375636350638743	0.018841655518933464	0.26445917956403076	0.2085946348515897	0.7266769001445041
154.0	2.962862271857097	3.2591152773786094	4.473557166675757	4.748500340272	3.1645356255495587	1.1973148031484557	2.32535131843047	2.877022461042297	2.761780362550742	2.3716597126885244	1.8394463099822564	1.9153664670698172	1.384675687070943	3.2084399471597225	3.519601961549557	4.375972419324746	4.657867802902897	3.466095708925839	2.13493322767419	2.9382974359441585	3.264860430889148	3.203835532473538	2.393698721885472	2.111116287047195	2.1304688615892617	2.120925304712306	0.2455776753026253	0.26048668417094767	-0.09758474735101164	-0.09063253736910326	0.3015600833762804	0.9376184245257342	0.6129461175136885	0.38783796984685104	0.4420551699227957	0.022039009196947568	0.27166997706493845	0.21510239451944457	0.7362496176413629
155.0	2.9692929693751697	3.269422805429109	4.492932653430212	4.773251304564624	3.174475684240015	1.191016100901166	2.3301124787705465	2.885622408575733	2.768289778110301	2.3727064546439696	1.8407791924285792	1.91637920384313	1.3835875925119652	3.21937550057455	3.533963781088403	4.394504427934979	4.6817885262520775	3.479663264267444	2.138560787491482	2.9493722814124688	3.278538737275886	3.2148409870981425	2.397954410408971	2.119674997567584	2.1380041406534414	2.1294209238462827	0.2500825311993804	0.264540975659294	-0.09842822549523245	-0.09146277831254679	0.30518758002742885	0.9475446865903159	0.6192598026419223	0.3929163287001529	0.4465512089878416	0.025247955765001606	0.2788958051390047	0.22162493681031137	0.7458333313343175
156.0	2.9756005322325665	3.279643352397767	4.51217291652708	4.79793111785363	3.184328675516505	1.1846199525339793	2.3347930289383187	2.8941406683222874	2.774716568547988	2.373682933840013	1.8420943765454965	1.9173678711243083	1.3824883953316283	3.2301949865681125	3.548243654539859	4.41290275823847	4.7056391688602455	3.4931480783456843	2.1420986426442647	2.960372868233198	3.2921415239578495	3.225768249818132	2.402151230167928	2.128230768242026	2.1455298670229785	2.1379162399342926	0.25459445433554606	0.26860030214209196	-0.09927015828860952	-0.09229194899338466	0.3088194028291795	0.9574786901102854	0.625579839294879	0.3980008556355621	0.45105168127014394	0.028468296327915255	0.2861363916965294	0.22816199589867026	0.7554278446026643
157.0	2.9817858480293555	3.289777556087996	4.53127828573554	4.822540087949573	3.19409503948447	1.1781273275718576	2.339393489903326	2.9025776748258334	2.781061583699259	2.374589813128057	1.8433917754083957	1.9183327162233184	1.3813781960965805	3.2408991717718205	3.562442135652587	4.4311677224499775	4.729420026265839	3.506550522072697	2.1455476312620156	2.9712996093418766	3.3056691195954766	3.2366181008841473	2.406289649492483	2.136783246451543	2.1530460283853117	2.1464111614693913	0.259113323742465	0.2726645795645908	-0.10011056328556212	-0.09312006168373443	0.3124554825882271	0.9674203036901581	0.6319061194385505	0.4030914447696432	0.4555565171848883	0.03169983636442586	0.29339147104314733	0.23471331216199331	0.7650329653728107
158.0	2.98784980033796	3.2998260370649124	4.550249093758255	4.847078507808012	3.2037752013224843	1.1715391852532253	2.3439143725040985	2.9109338530979176	2.7873256535859934	2.375427736703859	1.844671290242177	1.9192739687338793	1.3802570726487513	3.2514888215190716	3.5765597627657506	4.449299635899461	4.7531313792733325	3.5198709528418544	2.1489085840869517	2.9821529099306403	3.319121845691617	3.247391302104985	2.410370122316322	2.1453320739398016	2.1605526007390523	2.1549055786398466	0.2636390211811115	0.2767337257008382	-0.10094945785879439	-0.09394712853467979	0.3160957515193701	0.9773693988337264	0.6382385374265418	0.40818799259369953	0.46006564851899157	0.03494238561246288	0.3006607836976247	0.24127863200517297	0.7746485059910952
159.0	2.993793268485014	3.3097893990267107	4.569085676178668	4.871546655763844	3.21336957178238	1.1648564746457701	2.348356177710304	2.919209618876259	2.7935095887730768	2.3761973307859563	1.8459328112193782	1.9201918412243248	1.379125081066455	3.2619646995506457	3.590597059131319	4.4672988169804775	4.77677349418876	3.5331097149937705	2.1521823245117737	2.9929331676460134	3.332500016784687	3.258088597172531	2.414393088743806	2.1538768874350076	2.1680495489151266	2.163399364167205	0.2681714310656318	0.28080766010460856	-0.10178685919819053	-0.09477316157508398	0.31974014321139066	0.9873258498660036	0.6445769899357092	0.4132903979084279	0.4645790083994541	0.038195757957849796	0.30794407621562936	0.24785770769080173	0.7842742831007499
160.0	2.999617127345779	3.3196682291765836	4.587788371408957	4.895944795774776	3.2228785476812636	1.158080134761926	2.3527193968813354	2.9274053788801986	2.7996141807262322	2.3768992042702766	1.847176218223507	1.9210865299065656	1.3779822566002426	3.272327567735152	3.6045545332385878	4.485165587099116	4.8003466230641525	3.546267140275427	2.1553696686193984	3.003640772785344	3.3458039406409217	3.2687107119891383	2.4183589755965587	2.162417319242821	2.1755368270814515	2.171892374123148	0.272710440389373	0.2848863040620042	-0.1026227843098404	-0.09559817271062343	0.3233885925941635	0.9972895338574723	0.6509213759040087	0.4183985617607231	0.46909653126290607	0.04145977132628209	0.31524110101931413	0.2544502971748859	0.7939101175229055
161.0	3.0053222471507475	3.3294630985947578	4.606357520638808	4.920273177672666	3.2323025123859317	1.151211094673748	2.3570045120215184	2.9355215310629763	2.805640202171599	2.3775339493616614	1.8484013815787943	1.9219582152836914	1.376828614584209	3.282578185804139	3.618432679140218	4.502900270623385	4.823851003949738	3.559343548292322	2.1584714252246187	3.014276108491602	3.359033918445423	3.2792583549969585	2.4222681969401756	2.1709529978113	2.1830143792316665	2.180384448725423	0.2772559386533917	0.2889695805454604	-0.10345725001542228	-0.09642217372292805	0.3270410359063902	1.0072603305508707	0.6572715964700837	0.4235123873824467	0.4736181528253596	0.044734247578514186	0.3225516162325057	0.26105616394797515	0.8035558341412141
162.0	3.010909493304137	3.3391745626100473	4.6247934677847535	4.94453203742234	3.2416418362887125	1.144250273627284	2.3612119960314697	2.9435584648605477	2.811588407455515	2.3781021421830633	1.8496081627475336	1.9228070627768403	1.3756641513226509	3.2927173111014802	3.632231976779334	4.520503194833067	4.847286861153384	3.5723392469531117	2.161488395917436	3.0248395509463712	3.3721902449917724	3.2897322175087265	2.4261211545916797	2.1794835482687676	2.1904821396582754	2.188875413113058	0.2818078177973433	0.29305741416928655	-0.1042902729516868	-0.0972451762689559	0.33069741066439917	1.017238122290152	0.6636275549149016	0.4286317801312247	0.4781438100532114	0.04801901240861639	0.32987538552123397	0.2676750768814351	0.813211261790407
163.0	3.0163797262137795	3.3488031611704905	4.643096559440121	4.968721597386811	3.250896877274876	1.1371985811562197	2.3653423129555726	2.951516561436822	2.8174595329046923	2.3786043433630972	1.850796414996129	1.923633223331933	1.3744888449525234	3.3027456983464347	3.6459528923171014	4.537974689869879	4.870654405506286	3.58525453290671	2.1644213751079526	3.0353314695607025	3.38527320886997	3.3001329740394425	2.4299182386083262	2.188008592935568	2.197940033410644	2.1973650781008587	0.28636597213265524	0.2971497311466109	-0.10512186957024205	-0.09806719188052426	0.33435765563183395	1.0272227939517329	0.6699891566051299	0.4337566474331478	0.4826734411347502	0.051313895245229	0.33721217793943925	0.27430681007871094	0.8228762331483352
164.0	3.0217338011322754	3.3583494192126535	4.661267144825447	4.992842066598153	3.2600679811814954	1.1300569171948274	2.3693959182254565	2.959396193925257	2.8232542971861276	2.3790410986026638	1.8519659840308895	1.924436834006868	1.3733026562822088	3.3126640994101093	3.6595958784602614	4.555315088688029	4.89395383463432	3.59808969197137	2.1672711500727315	3.0457522271636703	3.3982830926525187	3.3104612826384594	2.4336598277583823	2.196527751810617	2.2053879767381472	2.205853240913437	0.2909302982778339	0.30124645924760785	-0.10595205613741854	-0.09888823196383356	0.3380217107898744	1.0372142328779042	0.6763563089382139	0.4388868987272616	0.48720698545233176	0.054618729155718526	0.34456176777972747	0.2809511427312792	0.8325505846312282
165.0	3.0269725680087696	3.3678138470290673	4.679305575739422	5.016893641033281	3.2691554822474167	1.1228261721900523	2.373373258899207	2.9671977276664805	2.82897340166625	2.3794129392213117	1.8531167086047349	1.9252180185396828	1.3721055296065252	3.3224732631047313	3.6731613747882026	4.572524727004996	4.91718533323397	3.6108449995559475	2.1700385010022494	3.0561021801885335	3.411220173078309	3.320717785221685	2.4373462899744385	2.2050406430336125	2.212825877519027	2.214339685899123	0.2955006950959618	0.3053475277591353	-0.1067808487344255	-0.09970830779931106	0.3416895173085308	1.047212328812197	0.6827289212893266	0.44402244541182867	0.49174438355543515	0.05793335075312678	0.3519239344288776	0.28760785897934404	0.8422341562925979
166.0	3.032096871351219	3.37719694063363	4.697212206510163	5.040876503894224	3.2781597035541514	1.1155072272128121	2.3772747738964055	2.9749215204420727	2.834617530769065	2.379720382684019	1.8542484210957904	1.9259768878983037	1.370897393498665	3.33217393498538	3.686649808079138	4.58960394325261	4.940349073352784	3.6235207210728424	2.1727242010496246	3.066381678856156	3.4240847212344	3.3309031079033593	2.440977982789845	2.2135468833237635	2.2202536356751823	2.2228241852238417	0.300077063634161	0.3094528674455077	-0.10760826325755346	-0.10052743054144031	0.34536101751869097	1.0572169738368125	0.6891069049597505	0.4491632007923272	0.49628557713429444	0.061257600105825816	0.3592984622279731	0.2942767477768786	0.8519267917251767
167.0	3.0371075500986846	3.386499182124335	4.714987393946912	5.064790825891735	3.2870809574578894	1.1081009540682496	2.3811008942287772	2.982567922704196	2.8401873523327987	2.3799639331090097	1.8553609480589213	1.9267135408123588	1.3696781615793592	3.3417668571637167	3.700061592634966	4.60655307852831	4.963445214672952	3.6361171123426894	2.175329016380183	3.0765910673556673	3.4368770027351827	3.3410178613269688	2.444555253758833	2.222046088395996	2.227671143573347	2.231306499545142	0.3046593070650321	0.31356241051063094	-0.10843431541860227	-0.1013456112187825	0.3490361548848	1.0672280623119335	0.6954901731268901	0.4543090800309866	0.50083050899417	0.0645913206498232	0.3666851403370748	0.30095760276098815	0.861628337965783
168.0	3.0420054375033496	3.395721040043278	4.7326314972920605	5.088636765532111	3.2959195460123096	1.1006082154051056	2.384852043226373	2.990137277801174	2.8456835179648037	2.3801440817572743	1.8564541107511667	1.9274280642876311	1.3684477332633902	3.351252768133288	3.7133971306043607	4.623372476546645	4.986473904798134	3.6486344199905316	2.177853706222062	3.0867306840222843	3.449597277899154	3.351062640995127	2.44807844086085	2.2305378733552894	2.235078286413029	2.2397863786668166	0.3092473306299386	0.3176760905610827	-0.10925902074541582	-0.1021628607339764	0.352714873978222	1.0772454908169564	0.7018786407959112	0.45946000009798027	0.5053791230303233	0.06793435910357548	0.3740837626041227	0.30765022212539783	0.8713386454034264
169.0	3.046791361021863	3.404862969733414	4.750144878173441	5.112414469406379	3.3046757613819695	1.093029864824019	2.388528636759262	2.9976299221987057	2.85110666339438	2.380261307504362	1.8575277256320897	1.9281205341036314	1.367205994484185	3.3606324026060124	3.72665681230398	4.640062483590913	5.009435279542349	3.6610728818335874	2.1802990229174144	3.0968008615119436	3.46224580192285	3.361038027597947	2.4515478728896616	2.2390218530701054	2.242474942601544	2.248263562174256	0.3138410415841495	0.32179384257056576	-0.11008239458252866	-0.10297918986402976	0.35639712045161787	1.0872691580933953	0.7082722247526814	0.4646158797241444	0.5099313642035668	0.07128656538529965	0.3814941274380157	0.31435440849791263	0.8810575676900712
170.0	3.051466142215671	3.4139254136918966	4.767527900556913	5.136124072481421	3.313349886246704	1.0853667469846853	2.392131083454717	3.0050461856970108	2.8564574088230676	2.380316077295075	1.8585816048399275	1.9287910152947534	1.365952818396564	3.3699064913593757	3.7398410165371514	4.656623448464944	5.032329463220932	3.673432727260262	2.182665711974354	3.1068019269729747	3.4748228250520397	3.370944587339486	2.4549638698277216	2.247497642525637	2.2498609841165136	2.256737780050819	0.3184403491437049	0.3259156028452548	-0.11090445209196886	-0.10379460926048978	0.3600828410135577	1.097298964989669	0.7146708435182578	0.4697766393550289	0.5144871785164185	0.07464779253264675	0.3889160376857097	0.3210699688217602	0.8907849616542549
171.0	3.05603059666013	3.4229088019197578	4.784780930699193	5.159765698392449	3.321942194196475	1.077619697712028	2.39565978490974	3.012386391643372	2.861736359272343	2.380308846581625	1.859615556644477	1.9294395626155696	1.3646880660582292	3.37907576109403	3.7529501109100076	4.673055722445086	5.05515656894248	3.685714177600766	2.184954512119327	3.116734202214414	3.487328592749951	3.380782872262409	2.4583267432063085	2.2559648571576547	2.2572362768561645	2.2652087532755667	0.32304516443389986	0.33004130899024986	-0.11172520825410714	-0.10460912944996892	0.3637719834042912	1.1073348144072988	0.7210744173046741	0.4749422011065789	0.5190465129900659	0.07801789662468339	0.39634930051317774	0.32779671424059487	0.9005206872173375
172.0	3.0604855338617982	3.431813552267566	4.801904337100896	5.183339459736284	3.330452950117045	1.0697895441011616	2.399115135899044	3.0196508571405785	2.8669441049284314	2.3802400597458258	1.8606293858776093	1.9300662209907218	1.363411587090229	3.3881409343013003	3.765984452144637	4.689359659232211	5.07791669890199	3.697917446488783	2.187166155350183	3.1265980038711154	3.499763345862589	3.390553420569847	2.4616367964519457	2.264423113167644	2.264600680977794	2.273676194402543	0.32765540043950203	0.33417089987707094	-0.11254467786868538	-0.10542276083429414	0.3674644963717384	1.1173766112490213	0.7274828679720713	0.4801124887220105	0.5236093156414157	0.08139673670611991	0.4037937272900347	0.3345344599870721	0.910264607312314
173.0	3.0648317571838746	3.440640070777004	4.818898490459786	5.20684545836537	3.3388824105662547	1.0618771046211162	2.4024975245783846	3.0268398932508394	2.872081221483759	2.3801101505058435	1.8616228943422808	1.930671025949767	1.3621232203169082	3.397102729140274	3.778944386389039	4.705535614903944	5.100609944673968	3.7100427402145524	2.1893013669892927	3.136393643565457	3.512127320780783	3.4002567569450957	2.4648943252195443	2.272872027820128	2.2719540512247143	2.282139808122052	0.3322709719563992	0.3383043156120351	-0.11336287555584157	-0.10623551369140216	0.3711603296482977	1.1274242623681765	0.7338961189870723	0.48528742752994347	0.5281755354613367	0.08478417471370081	0.4112491334778472	0.34128302527494725	0.9200165878051436
174.0	3.0690700637792583	3.449388752018012	4.835763763624187	5.230283785681464	3.3472308241409854	1.0538831892174079	2.405807332683213	3.0339538051952557	2.8771482704751596	2.379919542308069	1.862595881200824	1.931254004047596	1.360822794385654	3.405961859324086	3.791830249523694	4.721583947866908	5.123236387505947	3.7220902580693638	2.1913608657372654	3.1461214280656717	3.524420749599339	3.40989339286807	2.4680996177127543	2.281311219722652	2.2792962372419856	2.2905992918041056	0.33689179554482784	0.342441497505682	-0.11417981575727865	-0.10704739817551712	0.3748594339283784	1.1374776765198575	0.740314095382459	0.49046694440408345	0.5327451223929103	0.08818007540468553	0.4187153385218281	0.34804223319438954	0.9297764974184517
175.0	3.0732012445310204	3.4580599794214564	4.852500531546639	5.253654522929219	3.355498431834919	1.045808599413414	2.4090449357227914	3.0409928925489655	2.882145799618458	2.3796686487046017	1.8635481433434027	1.9318151732707332	1.359510128366951	3.4147190340150395	3.8046423674644974	4.737505018809113	5.145796098611095	3.734060192681129	2.1933453637266194	3.155781659440743	3.536643860272724	3.419463826928963	2.471252954991967	2.2897403090893285	2.28662708388131	2.299054336024456	0.3415177894840191	0.346582388043041	-0.11499551273752573	-0.10785842431812398	0.3785617608462104	1.1475367643132053	0.7467367237179516	0.4956509677237584	0.5373180273105049	0.09158430628736536	0.4261921657459258	0.35481191061057693	0.9395442076575051
176.0	3.077226083999898	3.4666541256070627	4.869109171237614	5.2769577414889035	3.36368546738694	1.0376541284104128	2.412210703169574	3.047957449431763	2.887074343139144	2.3793578737168395	1.8644794757373475	1.932354543429927	1.3581850323349052	3.42337495772815	3.8173810564618016	4.753299190652449	5.168289139460445	3.7459527303415037	2.1952555665758027	3.1653746352117835	3.548796876767728	3.4289685451384706	2.4743546112703916	2.298158917988463	2.2939464314953444	2.3075046250734452	0.34614887372825187	0.35072693085473894	-0.11580998058516556	-0.10866860202845885	0.3822672629545636	1.1576014381653899	0.7531639320422094	0.5008394273359649	0.5418942019993267	0.09499673755355209	0.43367944225111543	0.3615918880654174	0.94931959273854
177.0	3.081145360378599	3.4751715527065397	4.885590061719487	5.300193503168037	3.371792157620453	1.029420561186365	2.4153049986440625	3.0548477646943812	2.891934422099288	2.378987612185686	1.8653896717582032	1.9328721165395883	1.3568473079290069	3.4319303302428246	3.830046623395523	4.768966828505224	5.190715562073789	3.7577680513242537	2.1970921734431546	3.1749006484999764	3.5608800192127017	3.438408021234684	2.4774048541986486	2.3065666705750107	2.3012541162217737	2.3159498374480574	0.35078496986422536	0.3548750706889834	-0.11662323321426271	-0.10947794109424791	0.3859758937038009	1.1676716122567896	0.759595649855914	0.5060322545183205	0.5464735991353962	0.09841724201296254	0.4411769988168075	0.3683819996821853	0.9591025295190505
178.0	3.0849598454525893	3.48361261268162	4.901943583980579	5.323361860491765	3.3798187227734573	1.0211086745935276	2.418328180095081	3.0616641221002965	2.896726544720096	2.378558250108807	1.8662785235031425	1.9333678871842874	1.355496748897096	3.4403858465223376	3.84263936606607	4.784508299614842	5.213075409309013	3.769506330195071	2.198855877080998	3.184359988170989	3.5728935040435488	3.4477827169862607	2.4804039451382636	2.3149631933084134	2.3085499702574097	2.324389646327546	0.3554260010697483	0.35902675338445	-0.11743528436573669	-0.11028645118275193	0.3896876074216138	1.1777472024874704	0.7660318080759083	0.5112293819432523	0.5510561722661649	0.10184569502945662	0.4486846698052709	0.3751820830731223	0.9688928974304503
179.0	3.088670304566996	3.4919776476371656	4.9181701209293855	5.346462856991261	3.387765376819731	1.012719237454574	2.421280599975434	3.068406800503171	2.9014512067004876	2.378070164965421	1.867145822087533	1.9338418428728676	1.3541331416203537	3.4487421966406746	3.8551595734809343	4.799923973320551	5.235368715149962	3.781167736112865	2.2005473638895925	3.193752938975864	3.5848375441463514	3.457093082491868	2.483352139424487	2.3233481151564934	2.315833822122624	2.332823720032744	0.3600718920736785	0.36318192584376874	-0.11824614760883456	-0.11109414184129918	0.39340235929313394	1.1878281264350186	0.77247233900043	0.5164307436431805	0.5556418757913804	0.10528197445906606	0.45620229306896043	0.38199197924975614	0.9786905784123903
180.0	3.0922774965995066	3.500266990128943	4.934270057348924	5.3694965274904165	3.3956323277808638	1.004253010657636	2.42416260541317	3.075076074019912	2.906108891531095	2.3775237260290436	1.8679913579253098	1.9342939643804344	1.3527562656203687	3.4570000657165396	3.867607526136866	4.815214221006273	5.257595504992065	3.792752433122563	2.2021673139711	3.2030797816884133	3.5967123489966406	3.4663395564757424	2.486249686618784	2.3317210677859466	2.3231054969164218	2.3412517224697043	0.36472256911703305	0.36734053600792294	-0.11905583634265149	-0.11190102249835121	0.39712010534169906	1.197914303313464	0.7789171762752432	0.5216362749767285	0.5602306649446476	0.10872596058974038	0.4637297098606368	0.3888115325359873	0.9884954568493356
181.0	3.095782173938831	3.5084809634661926	4.9502437798512435	5.392462898390091	3.403419778029578	0.9957107472498006	2.426974538378177	3.08167221219942	2.9107000708038324	2.376919294668607	1.8688149209938363	1.9347242260786413	1.3513658940489517	3.465160133854159	3.8799834962975197	4.830379416053573	5.279755795925679	3.8042605804395944	2.203716401183387	3.212340793239127	3.608518124795415	3.4755225665791567	2.4890968307514103	2.3400816857400244	2.330364816562362	2.3496733135577568	0.36937795991532774	0.37150253283132706	-0.11986436379767085	-0.1127071024644124	0.4008408024100163	1.2080056539335864	0.7853662548609499	0.526845912595995	0.5648224957753243	0.11217753608280345	0.4712667647461881	0.3956405904837208	0.9983074195088051
182.0	3.0991850824685665	3.5166198820087837	4.966091676832023	5.415361987950058	3.4111279245840587	0.9870931925295396	2.4297167358446687	3.088195480186987	2.9152252045169016	2.376257224638395	1.8696163010838616	1.9351325962546353	1.3499617941607562	3.473223076090563	3.8922877482663987	4.845419933794667	5.301849597017132	3.815692332725974	2.205195293193623	3.221536246845596	3.6202550746016344	3.4846425296478154	2.491893810554397	2.348429606603969	2.3376116000457143	2.358088149642385	0.37403799362199663	0.37566786625761495	-0.12067174303735584	-0.1135123909329252	0.4045644081419155	1.2181021006640833	0.7918195110009272	0.5320595944146476	0.5694173251309138	0.11563658591600223	0.4788133055201076	0.40247900379107904	1.0081263554816289
183.0	3.102486961556175	3.524684051458979	4.981814138425384	5.438193806568019	3.418756959393842	0.9784010841376114	2.4323895299489378	3.0946461388844133	2.9196847413751454	2.375537862357156	1.8703952880352963	1.9355190374190423	1.3485437277696546	3.4811895623490665	3.904520538655116	4.8603361514656	5.323876909586711	3.8270478403582784	2.206604651531719	3.230666412139434	3.6319233984615584	3.4936998520149585	2.4946408596853065	2.3567644711587237	2.3448456636419506	2.36649588389336	0.37870260079289153	0.37983648719613683	-0.12147798695978373	-0.11431689698130754	0.40829088096443655	1.2282035673941074	0.7982768821904962	0.5372772595771451	0.574015110639813	0.11910299732815055	0.48636918312342736	0.4093266262229083	1.0179521561237053
184.0	3.105688544046794	3.532673769147774	4.99741155645877	5.460958357055976	3.4263070696169144	0.9696351521468252	2.434993248143055	3.1010244451059883	2.9240791190855226	2.3747615471767967	1.871151671959268	1.9358835066031386	1.3471114516885372	3.489060257398636	3.9166821166467862	4.875128448159504	5.3458377274839854	3.8383272496873566	2.207945131643527	3.2397315552898043	3.6435232935346065	3.5026949297800805	2.4973382069421093	2.3650859235234183	2.3520668211369937	2.3748961666882487	0.38337171335184195	0.38400834749901236	-0.12228310829926592	-0.11512062957199021	0.41202018007044217	1.2383099794967016	0.8047383071467493	0.5424988484286182	0.5786158106945578	0.12257665976531262	0.4939342515641503	0.41618331453385515	1.0277847149997115
185.0	3.108790556261737	3.5405893243155644	5.012884324408014	5.483655634913283	3.4337784378885194	0.9607961191503973	2.4375282133442324	3.1073306517301793	2.928408764647961	2.3739286116410407	1.871885243447175	1.9362259556458872	1.3456647181535422	3.4968358208189523	3.92877272425462	4.889797204779966	5.367732037359899	3.8495307032902693	2.2092173829437582	3.248731939123547	3.655054954215994	3.511628149083399	2.4999860764694777	2.373393611287196	2.3592748840393645	2.3832886459818416	0.3880452645572152	0.3881833999390558	-0.12308711962804786	-0.11592359755338322	0.4157522654017498	1.248421263793361	0.8112037257793148	0.5477243024858147	0.5832193844354379	0.12605746482843694	0.501508367840021	0.4230489283934773	1.0376239278282995
